,사고년도,사고유형구분,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,lat,lon,type,name
9121,2017,1,Seoul Seoul수서2,Seoul특별시 강남구 대치동(한나라한의원 부근),4,4,0,2,2,0,37.50583564,127.05305088,Seoul,
9250,2018,4,Seoul특별시 종로구1,Seoul특별시 종로구 혜화동(Seoul혜화초교 부근),2,2,0,0,1,1,37.58973968,126.99880448,Seoul,
9251,2018,4,Seoul특별시 중랑구1,Seoul특별시 중랑구 상봉동(Seoul중화초교 부근),2,2,0,1,1,0,37.60204398,127.09380236,Seoul,
9252,2018,4,Seoul특별시 중랑구2,Seoul특별시 중랑구 망우동(Seoul면일초교 부근),2,2,0,0,2,0,37.59158673,127.098594,Seoul,
9253,2018,4,Seoul특별시 성북구1,Seoul특별시 성북구 석관동(Seoul석관초교 부근),2,2,0,1,1,0,37.6103018,127.0590647,Seoul,
9254,2018,4,Seoul특별시 강서구1,Seoul특별시 강서구 마곡동(Seoul송화초교 부근),2,2,0,1,1,0,37.56876684,126.81692398,Seoul,
9255,2018,4,Seoul특별시 구로구1,Seoul특별시 구로구 천왕동(Seoul천왕초교 부근),2,3,0,0,2,1,37.48198327,126.83841426,Seoul,
9256,2018,4,Seoul특별시 동작구1,Seoul특별시 동작구 상도1동(Seoul강남초교 부근),1,1,1,0,0,0,37.50629062,126.95265009,Seoul,
9257,2018,4,Seoul특별시 서초구1,Seoul특별시 서초구 서초동(서초초교 부근),2,2,0,2,0,0,37.49996166,127.02279878,Seoul,
9292,2018,3,Seoul특별시 중랑구1,Seoul특별시 중랑구 신내동(중랑구청사거리 부근),3,3,0,1,2,0,37.60681649,127.09530083,Seoul,
9293,2018,3,Seoul특별시 중랑구2,Seoul특별시 중랑구 망우동(면일초교 부근),3,3,0,0,2,1,37.59142603,127.09904796,Seoul,
9294,2018,3,Seoul특별시 성북구1,Seoul특별시 성북구 석관동(석관초교 부근),3,3,0,1,2,0,37.61017954,127.05825604,Seoul,
9295,2018,3,Seoul특별시 성북구2,Seoul특별시 성북구 동선동5가(정덕초교 부근),3,3,0,0,3,0,37.59752099,127.01439717,Seoul,
9296,2018,3,Seoul특별시 강서구1,Seoul특별시 강서구 화곡동(우일유치원 부근),4,5,0,3,2,0,37.53545902,126.85513138,Seoul,
9297,2018,3,Seoul특별시 영등포구1,Seoul특별시 영등포구 영등포동8가(마리아성모병원 부근),3,3,0,1,2,0,37.52725756,126.90614552,Seoul,
9298,2018,3,Seoul특별시 동작구1,Seoul특별시 동작구 대방동(참새어린이공원 부근),3,3,0,2,0,1,37.4984346,126.92128534,Seoul,
9299,2018,3,Seoul특별시 관악구1,Seoul특별시 관악구 봉천동(영빌딩 부근),3,3,0,0,3,0,37.47393111,126.9661543,Seoul,
9300,2018,3,Seoul특별시 강남구1,Seoul특별시 강남구 청담동(청담e편한세상3차아파트 부근),3,4,0,0,4,0,37.51863558,127.04508597,Seoul,
9301,2018,3,Seoul특별시 강동구1,Seoul특별시 강동구 길동(나래하우스빌라 부근),3,3,0,0,1,2,37.54276778,127.14593529,Seoul,
9371,2018,2,Seoul특별시 종로구1,Seoul특별시 종로구 낙원동(낙원지하상가 부근),9,9,0,7,1,1,37.57258091,126.98772859,Seoul,
9372,2018,2,Seoul특별시 종로구2,Seoul특별시 종로구 종로3가(IBK기업은행 종로지점 부근),9,9,0,5,4,0,37.57023557,126.99038527,Seoul,
9373,2018,2,Seoul특별시 종로구3,Seoul특별시 종로구 숭인동(연세김치과의원 부근),5,6,0,2,2,2,37.57504789,127.02144804,Seoul,
9374,2018,2,Seoul특별시 중구1,Seoul특별시 중구 남대문로5가(Seoul역9-1번출구 부근),5,5,0,3,1,1,37.55488288,126.97272073,Seoul,
9375,2018,2,Seoul특별시 중구2,Seoul특별시 중구 방산동(향기나무한의원 부근),3,4,1,3,0,0,37.57116695,127.00282202,Seoul,
9376,2018,2,Seoul특별시 중구3,Seoul특별시 중구 신당동(신당중앙시장 부근),3,3,0,2,1,0,37.56553376,127.01959091,Seoul,
9377,2018,2,Seoul특별시 중구4,Seoul특별시 중구 을지로5가(오장동사거리 부근),2,3,2,0,0,1,37.56471141,127.00270711,Seoul,
9378,2018,2,Seoul특별시 용산구1,Seoul특별시 용산구 한남동(순천향병원 부근),7,7,0,5,1,1,37.53345082,127.00582206,Seoul,
9379,2018,2,Seoul특별시 용산구2,Seoul특별시 용산구 문배동(원효빌딩 부근),3,4,2,2,0,0,37.53801369,126.96620772,Seoul,
9380,2018,2,Seoul특별시 용산구3,Seoul특별시 용산구 한남동(가봉대사관 부근),2,2,1,0,1,0,37.5357344,126.9993705,Seoul,
9381,2018,2,Seoul특별시 용산구4,Seoul특별시 용산구 이태원동(한스양복 부근),2,2,1,0,1,0,37.53344326,126.98895238,Seoul,
9382,2018,2,Seoul특별시 성동구1,Seoul특별시 성동구 성수동2가(뚝도시장약국 부근),3,3,1,1,1,0,37.53765356,127.05435504,Seoul,
9383,2018,2,Seoul특별시 성동구2,Seoul특별시 성동구 금호동4가(KB국민은행금호동지점 부근),3,3,0,2,1,0,37.54805099,127.02330746,Seoul,
9384,2018,2,Seoul특별시 광진구1,Seoul특별시 광진구 구의동(구의공원입구 부근),2,2,1,1,0,0,37.53642961,127.09499827,Seoul,
9385,2018,2,Seoul특별시 동대문구1,Seoul특별시 동대문구 용두동(동서시장 부근),15,16,0,8,6,2,37.57906179,127.04092777,Seoul,
9386,2018,2,Seoul특별시 동대문구2,Seoul특별시 동대문구 청량리동(청량리우체국 부근),13,15,1,4,8,2,37.58064593,127.04533323,Seoul,
9387,2018,2,Seoul특별시 동대문구3,Seoul특별시 동대문구 휘경동(회기역앞 부근),4,4,1,2,1,0,37.59047037,127.05596567,Seoul,
9388,2018,2,Seoul특별시 동대문구4,Seoul특별시 동대문구 답십리동(한화꿈에그린아파트입구 부근),4,4,0,4,0,0,37.56672548,127.05429242,Seoul,
9389,2018,2,Seoul특별시 동대문구5,Seoul특별시 동대문구 이문동(신이문역1번출구 부근),4,4,0,3,1,0,37.60285159,127.06742414,Seoul,
9390,2018,2,Seoul특별시 동대문구6,Seoul특별시 동대문구 장안동(새Seoul병원 부근),4,4,0,2,2,0,37.57364182,127.07205125,Seoul,
9391,2018,2,Seoul특별시 동대문구7,Seoul특별시 동대문구 휘경동(중량약국 부근),4,4,0,1,3,0,37.59202184,127.06681168,Seoul,
9392,2018,2,Seoul특별시 동대문구8,Seoul특별시 동대문구 장안동(장안2동 주민센터 부근),3,3,1,1,1,0,37.57887691,127.07020168,Seoul,
9393,2018,2,Seoul특별시 동대문구9,Seoul특별시 동대문구 이문동(한솔고시텔 부근),3,3,0,3,0,0,37.59979432,127.06207213,Seoul,
9394,2018,2,Seoul특별시 중랑구1,Seoul특별시 중랑구 면목동(브리앙아파트 부근),6,6,1,2,3,0,37.59196378,127.0931892,Seoul,
9395,2018,2,Seoul특별시 중랑구2,Seoul특별시 중랑구 면목동(조은노인요양센터 부근),5,5,0,2,3,0,37.58631109,127.0944647,Seoul,
9396,2018,2,Seoul특별시 중랑구3,Seoul특별시 중랑구 망우동(이마트상봉점 부근),5,5,0,2,3,0,37.59722222,127.09393053,Seoul,
9397,2018,2,Seoul특별시 중랑구4,Seoul특별시 중랑구 중화동(중화역사거리 부근),5,5,0,2,2,1,37.60145457,127.07941864,Seoul,
9398,2018,2,Seoul특별시 중랑구5,Seoul특별시 중랑구 면목동(면목2동사거리 부근),4,4,0,4,0,0,37.58666248,127.07963721,Seoul,
9399,2018,2,Seoul특별시 중랑구6,Seoul특별시 중랑구 상봉동(상봉역1번출구 부근),3,3,1,1,1,0,37.59683193,127.08724921,Seoul,
9400,2018,2,Seoul특별시 중랑구7,Seoul특별시 중랑구 면목동(일신강변아파트 부근),3,3,0,2,1,0,37.58711193,127.07426588,Seoul,
9401,2018,2,Seoul특별시 성북구1,Seoul특별시 성북구 장위동(KB국민은행장위동지점 부근),6,6,1,3,2,0,37.61349965,127.04901827,Seoul,
9402,2018,2,Seoul특별시 성북구2,Seoul특별시 성북구 정릉동(정릉우체국 부근),5,5,0,4,1,0,37.60615115,127.01096289,Seoul,
9403,2018,2,Seoul특별시 성북구3,Seoul특별시 성북구 하월곡동(부모섬김노인요양원 부근),4,4,0,2,2,0,37.61107666,127.03415894,Seoul,
9404,2018,2,Seoul특별시 성북구4,Seoul특별시 성북구 하월곡동(정평빌딩 부근),3,3,0,2,1,0,37.60349805,127.04284768,Seoul,
9405,2018,2,Seoul특별시 성북구5,Seoul특별시 성북구 동소문동2가(성북녹십자약국1호점 부근),2,3,2,0,1,0,37.58961393,127.00840528,Seoul,
9406,2018,2,Seoul특별시 강북구1,Seoul특별시 강북구 수유동(이상인한의원 부근),5,5,1,2,2,0,37.64569416,127.01072453,Seoul,
9407,2018,2,Seoul특별시 강북구2,Seoul특별시 강북구 미아동(미래본경희한의원 부근),5,8,0,4,3,1,37.61997634,127.01834208,Seoul,
9408,2018,2,Seoul특별시 강북구3,Seoul특별시 강북구 미아동(GS25미아진영점 부근),5,5,0,3,2,0,37.62045704,127.02868627,Seoul,
9409,2018,2,Seoul특별시 강북구4,Seoul특별시 강북구 미아동(기아오토큐미아점 부근),4,4,1,1,2,0,37.61134812,127.02221259,Seoul,
9410,2018,2,Seoul특별시 강북구5,Seoul특별시 강북구 미아동(수유시장 부근),4,4,0,3,1,0,37.63083651,127.02425898,Seoul,
9411,2018,2,Seoul특별시 강북구6,Seoul특별시 강북구 미아동(삼양입구사거리 부근),4,4,0,3,1,0,37.61701316,127.02971978,Seoul,
9412,2018,2,Seoul특별시 강북구7,Seoul특별시 강북구 수유동(광은빌딩 부근),4,5,0,2,2,1,37.62921808,127.01793005,Seoul,
9413,2018,2,Seoul특별시 강북구8,Seoul특별시 강북구 번동(세븐일레븐 번동점 부근),3,3,1,2,0,0,37.63485338,127.02570582,Seoul,
9414,2018,2,Seoul특별시 강북구9,Seoul특별시 강북구 수유동(수유역 부근),3,3,0,2,1,0,37.63814105,127.02571338,Seoul,
9415,2018,2,Seoul특별시 강북구10,Seoul특별시 강북구 수유동(프레비스타 부근),2,2,1,0,1,0,37.62907074,127.01284735,Seoul,
9416,2018,2,Seoul특별시 도봉구1,Seoul특별시 도봉구 쌍문동(신원프라자 부근),4,4,0,3,1,0,37.65851192,127.03553416,Seoul,
9417,2018,2,Seoul특별시 도봉구2,Seoul특별시 도봉구 창동(쌍문역 부근),4,4,0,2,1,1,37.64915026,127.03537389,Seoul,
9418,2018,2,Seoul특별시 도봉구3,Seoul특별시 도봉구 쌍문동(쌍문1동주민센터 부근),3,3,1,1,1,0,37.64831391,127.02635766,Seoul,
9419,2018,2,Seoul특별시 도봉구4,Seoul특별시 도봉구 창동(가인초교 부근),3,4,0,3,1,0,37.65920841,127.04248361,Seoul,
9420,2018,2,Seoul특별시 도봉구5,Seoul특별시 도봉구 도봉동(부부약국 부근),3,3,0,2,1,0,37.68443994,127.0436523,Seoul,
9421,2018,2,Seoul특별시 도봉구6,Seoul특별시 도봉구 도봉동(도봉중 부근),3,3,0,1,1,1,37.67134362,127.04594865,Seoul,
9422,2018,2,Seoul특별시 노원구1,Seoul특별시 노원구 월계동(S-OIL 신성주유소 부근),5,6,1,2,3,0,37.62904165,127.05691409,Seoul,
9423,2018,2,Seoul특별시 노원구2,Seoul특별시 노원구 중계동(상계역 부근),5,5,0,4,1,0,37.65995734,127.07245831,Seoul,
9424,2018,2,Seoul특별시 노원구3,Seoul특별시 노원구 상계동(성광빌딩 부근),5,5,0,3,1,1,37.65713241,127.06234684,Seoul,
9425,2018,2,Seoul특별시 노원구4,Seoul특별시 노원구 상계동(수락산역 부근),3,3,1,1,1,0,37.67841878,127.05503293,Seoul,
9426,2018,2,Seoul특별시 노원구5,Seoul특별시 노원구 상계동(대성한의원 부근),3,3,1,1,1,0,37.66648072,127.07837107,Seoul,
9427,2018,2,Seoul특별시 노원구6,Seoul특별시 노원구 월계동(석계로11길 부근),2,2,1,0,1,0,37.61741584,127.06358717,Seoul,
9428,2018,2,Seoul특별시 은평구1,Seoul특별시 은평구 대조동(보스톤탑치과의원 부근),5,5,1,3,1,0,37.61771486,126.92218556,Seoul,
9429,2018,2,Seoul특별시 은평구2,Seoul특별시 은평구 응암동(와산교 부근),5,5,0,2,3,0,37.58882511,126.91338166,Seoul,
9430,2018,2,Seoul특별시 은평구3,Seoul특별시 은평구 갈현동(갈현1동주민센터 부근),4,4,1,1,1,1,37.62371954,126.91705099,Seoul,
9431,2018,2,Seoul특별시 은평구4,Seoul특별시 은평구 대조동(Seoul병원 부근),4,4,0,2,2,0,37.60856846,126.92919203,Seoul,
9432,2018,2,Seoul특별시 은평구5,Seoul특별시 은평구 갈현동(호남식당 부근),3,3,0,2,1,0,37.61463783,126.91648081,Seoul,
9433,2018,2,Seoul특별시 서대문구1,Seoul특별시 서대문구 홍제동(홍은사거리 부근),9,10,0,5,4,1,37.59141821,126.94193349,Seoul,
9434,2018,2,Seoul특별시 서대문구2,Seoul특별시 서대문구 북가좌동(KEB하나은행 북가좌지점 부근),5,6,0,0,4,2,37.58062206,126.91177776,Seoul,
9435,2018,2,Seoul특별시 서대문구3,Seoul특별시 서대문구 홍제동(사랑나눔사회복지센터 부근),3,3,0,3,0,0,37.59403471,126.94813892,Seoul,
9436,2018,2,Seoul특별시 서대문구4,Seoul특별시 서대문구 홍은동(홍연2교 부근),3,3,0,2,0,1,37.57793194,126.93005831,Seoul,
9437,2018,2,Seoul특별시 서대문구5,Seoul특별시 서대문구 대현동(CGV신촌아트레온 부근),2,2,1,0,0,1,37.55654594,126.9419111,Seoul,
9438,2018,2,Seoul특별시 양천구1,Seoul특별시 양천구 목동(한독빌딩 부근),6,6,0,3,3,0,37.53513713,126.86343234,Seoul,
9439,2018,2,Seoul특별시 양천구2,Seoul특별시 양천구 신월동(중앙빌딩 부근),5,5,0,1,4,0,37.52095132,126.83494334,Seoul,
9440,2018,2,Seoul특별시 양천구3,Seoul특별시 양천구 신월동(신월제일교회 부근),4,4,1,1,2,0,37.51708251,126.83904774,Seoul,
9441,2018,2,Seoul특별시 양천구4,Seoul특별시 양천구 신정동(은혜재가요양센터 부근),3,3,1,0,2,0,37.52348205,126.85113107,Seoul,
9442,2018,2,Seoul특별시 강서구1,Seoul특별시 강서구 등촌동(신한이모르젠아파트 부근),7,10,0,4,6,0,37.54985974,126.86394996,Seoul,
9443,2018,2,Seoul특별시 강서구2,Seoul특별시 강서구 염창동(강서구보건소 부근),5,5,1,2,2,0,37.54913733,126.86821305,Seoul,
9444,2018,2,Seoul특별시 강서구3,Seoul특별시 강서구 화곡동(바울빌딩 부근),4,4,0,3,1,0,37.53083269,126.84914511,Seoul,
9445,2018,2,Seoul특별시 구로구1,Seoul특별시 구로구 오류동(IBK기업은행 오류동지점 부근),5,5,0,0,4,1,37.49642988,126.84408675,Seoul,
9446,2018,2,Seoul특별시 구로구2,Seoul특별시 구로구 개봉동(늘푸른한의원 부근),4,4,0,3,1,0,37.4923481,126.85622997,Seoul,
9447,2018,2,Seoul특별시 구로구3,Seoul특별시 구로구 궁동(우진빌딩 부근),4,4,0,2,1,1,37.49766868,126.82915768,Seoul,
9448,2018,2,Seoul특별시 구로구4,Seoul특별시 구로구 오류동(만호빌딩 부근),4,4,0,1,2,1,37.49400451,126.84486675,Seoul,
9449,2018,2,Seoul특별시 구로구5,Seoul특별시 구로구 구로동(고려빌딩 부근),3,3,0,2,1,0,37.50293911,126.88501174,Seoul,
9450,2018,2,Seoul특별시 금천구1,Seoul특별시 금천구 시흥동(시흥사거리 부근),9,9,2,6,1,0,37.45475998,126.90038651,Seoul,
9451,2018,2,Seoul특별시 금천구2,Seoul특별시 금천구 시흥동(은행나무시장 부근),5,5,0,2,3,0,37.45104553,126.90804191,Seoul,
9452,2018,2,Seoul특별시 금천구3,Seoul특별시 금천구 독산동(금천우체국사거리 부근),3,3,0,2,1,0,37.46962926,126.89808624,Seoul,
9453,2018,2,Seoul특별시 영등포구1,Seoul특별시 영등포구 영등포동(월드맨파워 부근),5,5,1,1,3,0,37.51499102,126.90810981,Seoul,
9454,2018,2,Seoul특별시 영등포구2,Seoul특별시 영등포구 문래동6가(e편한세상문래상가 부근),5,5,0,5,0,0,37.51979961,126.88601633,Seoul,
9455,2018,2,Seoul특별시 영등포구3,Seoul특별시 영등포구 신길동(영신치과의원 부근),4,4,0,4,0,0,37.51213817,126.91681566,Seoul,
9456,2018,2,Seoul특별시 영등포구4,Seoul특별시 영등포구 대림동(도림로31길 부근),3,4,0,2,2,0,37.49355143,126.89536175,Seoul,
9457,2018,2,Seoul특별시 영등포구5,Seoul특별시 영등포구 영등포동5가(비즈성형외과의원 부근),2,4,1,3,0,0,37.52130243,126.90533844,Seoul,
9458,2018,2,Seoul특별시 영등포구6,Seoul특별시 영등포구 문래동3가(문래근린공원입구 부근),2,2,1,1,0,0,37.51711298,126.89452209,Seoul,
9459,2018,2,Seoul특별시 동작구1,Seoul특별시 동작구 신대방동(해태보라매타워 부근),5,5,0,3,2,0,37.49184016,126.92420808,Seoul,
9460,2018,2,Seoul특별시 동작구2,Seoul특별시 동작구 대방동(신대방삼거리역2번출구 부근),5,5,0,2,3,0,37.49895938,126.92809595,Seoul,
9461,2018,2,Seoul특별시 동작구3,Seoul특별시 동작구 상도동(이니스프리 숭실대점 부근),5,9,0,1,7,1,37.4976828,126.95250287,Seoul,
9462,2018,2,Seoul특별시 동작구4,Seoul특별시 동작구 신대방동(대림사거리 부근),4,4,0,2,2,0,37.48875742,126.90682349,Seoul,
9463,2018,2,Seoul특별시 동작구5,Seoul특별시 동작구 대방동(보라매빌딩 부근),3,3,1,1,0,1,37.49979117,126.92157856,Seoul,
9464,2018,2,Seoul특별시 관악구1,Seoul특별시 관악구 신림동(뿌리약국 부근),7,7,1,4,2,0,37.47446909,126.91860063,Seoul,
9465,2018,2,Seoul특별시 관악구2,Seoul특별시 관악구 신림동(신일자원 부근),5,5,1,2,2,0,37.47748709,126.91382319,Seoul,
9466,2018,2,Seoul특별시 관악구3,Seoul특별시 관악구 봉천동(쿠우쿠우 Seoul대점 부근),4,4,1,3,0,0,37.48139366,126.95033608,Seoul,
9467,2018,2,Seoul특별시 관악구4,Seoul특별시 관악구 봉천동(당곡사거리 부근),4,5,0,1,4,0,37.48921215,126.92821057,Seoul,
9468,2018,2,Seoul특별시 서초구1,Seoul특별시 서초구 서초동(Seoul고교 부근),4,4,1,1,2,0,37.48248422,127.00372966,Seoul,
9469,2018,2,Seoul특별시 서초구2,Seoul특별시 서초구 서초동(서이초교 부근),3,3,0,2,0,1,37.49198201,127.02662782,Seoul,
9470,2018,2,Seoul특별시 강남구1,Seoul특별시 강남구 도곡동(삼성타워펠리스1차 부근),4,4,1,2,1,0,37.48876365,127.05395904,Seoul,
9471,2018,2,Seoul특별시 강남구2,Seoul특별시 강남구 논현동(임피리얼팰리스호텔 부근),3,4,0,4,0,0,37.51323609,127.03572697,Seoul,
9472,2018,2,Seoul특별시 강남구3,Seoul특별시 강남구 역삼동(스타벅스 아크로힐스 논현점 부근),3,3,0,2,1,0,37.50917413,127.04020591,Seoul,
9473,2018,2,Seoul특별시 강남구4,Seoul특별시 강남구 신사동(현대종합상가 부근),3,3,0,1,2,0,37.52794461,127.03075793,Seoul,
9474,2018,2,Seoul특별시 강남구5,Seoul특별시 강남구 역삼동(한라클래식 부근),3,3,0,1,2,0,37.49685475,127.03023982,Seoul,
9475,2018,2,Seoul특별시 송파구1,Seoul특별시 송파구 마천동(구본빌딩 부근),7,7,0,3,4,0,37.49708043,127.15411345,Seoul,
9476,2018,2,Seoul특별시 송파구2,Seoul특별시 송파구 거여동(세븐일레븐 거여본점 부근),5,5,0,4,1,0,37.49675871,127.14592212,Seoul,
9477,2018,2,Seoul특별시 송파구3,Seoul특별시 송파구 거여동(효재한의원 부근),5,5,0,4,0,1,37.49298563,127.14591024,Seoul,
9478,2018,2,Seoul특별시 송파구4,Seoul특별시 송파구 잠실동(잠실지구대 부근),4,5,0,3,2,0,37.51170323,127.08206347,Seoul,
9479,2018,2,Seoul특별시 송파구5,Seoul특별시 송파구 방이동(송파태양약국 부근),4,4,0,2,2,0,37.51097733,127.11535999,Seoul,
9480,2018,2,Seoul특별시 송파구6,Seoul특별시 송파구 송파동(송파한양1차아파트정문 부근),3,3,0,2,1,0,37.50477206,127.11450697,Seoul,
9481,2018,2,Seoul특별시 송파구7,Seoul특별시 송파구 가락동(태인일식 부근),3,4,0,1,1,2,37.49375858,127.11911862,Seoul,
9482,2018,2,Seoul특별시 강동구1,Seoul특별시 강동구 천호동(성록빌딩 부근),6,6,0,5,1,0,37.54648721,127.13396412,Seoul,
9483,2018,2,Seoul특별시 강동구2,Seoul특별시 강동구 천호동(고분다리전통시장 부근),5,5,0,1,4,0,37.54243147,127.13139371,Seoul,
9484,2018,2,Seoul특별시 강동구3,Seoul특별시 강동구 성내동(SJ빌딩 부근),3,3,1,0,2,0,37.53277802,127.1332267,Seoul,
9485,2018,2,Seoul특별시 강동구4,Seoul특별시 강동구 천호동(천호역2번출구 부근),3,3,0,3,0,0,37.53923749,127.12359626,Seoul,
9486,2018,2,Seoul특별시 강동구5,Seoul특별시 강동구 천호동(성덕약국 부근),3,3,0,2,1,0,37.55079131,127.14036214,Seoul,
9900,2018,5,Seoul특별시 종로구1,Seoul특별시 종로구 종로6가(흥인지문사거리 부근),4,5,0,1,1,3,37.57122939,127.00917185,Seoul,
9901,2018,5,Seoul특별시 용산구1,Seoul특별시 용산구 서빙고동(반포대교북단교차로 부근),4,5,0,2,2,1,37.5192751,126.99438438,Seoul,
9902,2018,5,Seoul특별시 용산구2,Seoul특별시 용산구 이촌동(이촌한강공원 부근),4,6,0,1,3,2,37.51754201,126.96881128,Seoul,
9903,2018,5,Seoul특별시 성동구1,Seoul특별시 성동구 용답동(덕현해밀아파트 부근),5,6,0,3,2,1,37.5647345,127.05346483,Seoul,
9904,2018,5,Seoul특별시 성동구2,Seoul특별시 성동구 성수동1가(성원중학교 부근),5,5,0,2,3,0,37.53981694,127.05146479,Seoul,
9905,2018,5,Seoul특별시 성동구3,Seoul특별시 성동구 용답동(성동구립용답도서관 부근),4,4,0,3,1,0,37.56752818,127.05121389,Seoul,
9906,2018,5,Seoul특별시 성동구4,Seoul특별시 성동구 하왕십리동(세광교회 부근),4,4,0,2,2,0,37.56960389,127.03029511,Seoul,
9907,2018,5,Seoul특별시 성동구5,Seoul특별시 성동구 용답동(Seoul교통공사사거리 부근),4,4,0,1,2,1,37.56253567,127.05805557,Seoul,
9908,2018,5,Seoul특별시 광진구1,Seoul특별시 광진구 구의동(우리은행 구의동지점 부근),7,7,1,0,6,0,37.54557734,127.0867945,Seoul,
9909,2018,5,Seoul특별시 광진구2,Seoul특별시 광진구 자양동(송파예술마루 부근),6,7,1,1,3,2,37.52058029,127.09453651,Seoul,
9910,2018,5,Seoul특별시 광진구3,Seoul특별시 광진구 자양동(보광마트 부근),5,5,0,2,3,0,37.53578128,127.08222153,Seoul,
9911,2018,5,Seoul특별시 광진구4,Seoul특별시 광진구 화양동(화양동우체국 부근),5,5,0,2,3,0,37.54808448,127.06877314,Seoul,
9912,2018,5,Seoul특별시 동대문구1,Seoul특별시 동대문구 전농동(성바오로병원교차로 부근),7,7,0,3,4,0,37.57935713,127.04210061,Seoul,
9913,2018,5,Seoul특별시 동대문구2,Seoul특별시 동대문구 제기동(홍파초교후문 부근),6,7,0,2,5,0,37.58670383,127.04011548,Seoul,
9914,2018,5,Seoul특별시 동대문구3,Seoul특별시 동대문구 전농동(전농1동교차로 부근),6,6,0,2,4,0,37.57602358,127.04646153,Seoul,
9915,2018,5,Seoul특별시 동대문구4,Seoul특별시 동대문구 장안동(SK엔크린 삼영주유소 부근),6,6,0,1,3,2,37.57245279,127.06841538,Seoul,
9916,2018,5,Seoul특별시 동대문구5,Seoul특별시 동대문구 용두동(용두동사거리 부근),5,5,0,1,4,0,37.57769941,127.03029853,Seoul,
9917,2018,5,Seoul특별시 동대문구6,Seoul특별시 동대문구 용두동(용두동포스빌 부근),5,5,0,1,4,0,37.57826391,127.03681843,Seoul,
9918,2018,5,Seoul특별시 동대문구7,Seoul특별시 동대문구 장안동(동대문동부새마을금고 장안2지점 부근),5,5,0,1,3,1,37.57883834,127.06951106,Seoul,
9919,2018,5,Seoul특별시 동대문구8,Seoul특별시 동대문구 용두동(Seoul시설공단사거리 부근),5,5,0,0,3,2,37.57282015,127.03794531,Seoul,
9920,2018,5,Seoul특별시 동대문구9,Seoul특별시 동대문구 장안동(미니스톱 장안벤처빌점 부근),4,4,0,2,1,1,37.56884862,127.06952256,Seoul,
9921,2018,5,Seoul특별시 동대문구10,Seoul특별시 동대문구 휘경동(동대문구견인차량보관소 부근),3,3,1,2,0,0,37.58956597,127.06881792,Seoul,
9922,2018,5,Seoul특별시 중랑구1,Seoul특별시 중랑구 중화동(동일로지하차도사거리 부근),7,7,0,2,4,1,37.5943856,127.080268,Seoul,
9923,2018,5,Seoul특별시 중랑구2,Seoul특별시 중랑구 면목동(강호아파트 부근),5,6,0,3,2,1,37.57802162,127.08638017,Seoul,
9924,2018,5,Seoul특별시 중랑구3,Seoul특별시 중랑구 묵동(우리은행 태릉역지점 부근),5,5,0,2,2,1,37.6158039,127.07737699,Seoul,
9925,2018,5,Seoul특별시 중랑구4,Seoul특별시 중랑구 면목동(면목2동사거리 부근),5,5,0,0,4,1,37.58694422,127.07994734,Seoul,
9926,2018,5,Seoul특별시 중랑구5,Seoul특별시 중랑구 면목동(면목초등학교정문 부근),4,4,1,0,2,1,37.59089025,127.08686741,Seoul,
9927,2018,5,Seoul특별시 중랑구6,Seoul특별시 중랑구 망우동(망우역사거리 부근),4,4,0,0,1,3,37.59825836,127.09381162,Seoul,
9928,2018,5,Seoul특별시 성북구1,Seoul특별시 성북구 석관동(동원베네스트 부근),6,6,0,2,4,0,37.61151527,127.05834586,Seoul,
9929,2018,5,Seoul특별시 성북구2,Seoul특별시 성북구 보문동7가(대광중고교삼거리 부근),5,8,0,2,6,0,37.57792194,127.02320592,Seoul,
9930,2018,5,Seoul특별시 성북구3,Seoul특별시 성북구 하월곡동(길음삼부컨비니언아파트 부근),5,5,0,1,4,0,37.60280286,127.02520597,Seoul,
9931,2018,5,Seoul특별시 성북구4,Seoul특별시 성북구 장위동(도시빌라 부근),4,4,0,2,2,0,37.61751353,127.04250575,Seoul,
9932,2018,5,Seoul특별시 성북구5,Seoul특별시 성북구 하월곡동(종암사거리 부근),4,4,0,1,3,0,37.60381442,127.03158462,Seoul,
9933,2018,5,Seoul특별시 강북구1,Seoul특별시 강북구 수유동(광산사거리 부근),6,6,0,2,4,0,37.64222497,127.02369247,Seoul,
9934,2018,5,Seoul특별시 강북구2,Seoul특별시 강북구 번동(번동사거리 부근),5,5,0,2,3,0,37.63527918,127.03300472,Seoul,
9935,2018,5,Seoul특별시 강북구3,Seoul특별시 강북구 수유동(심외과의원 부근),5,5,0,0,5,0,37.63641444,127.02310879,Seoul,
9936,2018,5,Seoul특별시 도봉구1,Seoul특별시 도봉구 도봉동(벽운빌딩 부근),6,6,0,2,3,1,37.67125927,127.04248901,Seoul,
9937,2018,5,Seoul특별시 도봉구2,Seoul특별시 도봉구 방학동(방학동우체국 부근),5,5,0,2,2,1,37.66603881,127.04296066,Seoul,
9938,2018,5,Seoul특별시 도봉구3,Seoul특별시 도봉구 방학동(방학사거리 부근),5,5,0,2,1,2,37.66260594,127.04228053,Seoul,
9939,2018,5,Seoul특별시 도봉구4,Seoul특별시 도봉구 창동(녹천교사거리 부근),4,4,0,3,0,1,37.64588542,127.05517005,Seoul,
